X1	X2	X3	X4	X5	X6	X7	X8	X9	X10	X11	X12	X13	X14	X15	X16	X17	X18	X19	X20	X21	X22	X23	X24	X25	X26	X27	X28	X29	X30	X31	X32	X33	X34	X35	X36	X37	X38	X39	X40	X41	X42	X43	X44	X45	X46	X47	X48	X49	X50	X51	X52	X53	X54	X55	X56	X57	X58	X59	X60	X61	X62	X63	X64	X65	X66	X67	X68	X69	X70	X71	X72	X73	X74	X75	X76	X77	X78	X79	X80	X81	X82	X83	X84	X85	X86	X87	X88	X89	X90	X91	X92	X93	X94	X95	X96	X97	X98	X99	X100
LYST	0.424548112	-0.073805649	0.725650843	-0.184844533	-0.241187386	0.27959422	0.072912139	0.085704689	-0.008744337	-0.409224317	0.680117702	0.061607923	-0.175528081	0.612227116	0.753914721	0.344541115	0.888694749	0.087368022	0.68251487	0.170793308	0.337406551	0.339235931	0.813617431	0.060670404	-0.290351336	-0.113469901	-0.116552339	-0.427633892	0.388547723	0.364425179	-0.080165833	0.155158139	-0.467465192	-0.51517784	-0.492028818	-0.005251849	-0.555839126	-0.416479369	-0.365607513	-0.348885866	0.110017925	0.03130338	0.332575711	-0.194082325	-0.673439996	-0.229468417	-0.618118287	-0.046773052	-0.205489259	-0.16391445	0.202263919	-0.411883151	0.049362036	-0.12542985	-0.306092438	0.106394933	0.082637316	-0.074446759	0.014747683	0.018015735	0.583746901	-0.248891553	-0.274870868	-0.40393121	-0.001506264	-0.010095566	-0.070811344	-0.090754874	-0.531558318	0.218077849	0.391462546	0.309502784	0.552407052	0.374122128	0.265011593	0.243531441	0.436233537	0.055641013	0.316771529	-0.524466325	0.440441609	-0.287023319	-0.482935733	-0.170816912	-0.50164655	0.085548889	0.063766567	-0.529756762	0.616610311	-0.388482613	-0.188914555	-0.62885292	-0.024931787	-0.105958408	-0.253997626	-0.590270751	-0.507522533	-0.449418376	-0.206048099	-0.4671987
KLHL28	0.354828798	-0.584452955	0.240911666	0.016452354	-0.269851838	0.156724413	0.133857847	-0.261690198	0.176301318	-0.369970767	-0.012332045	0.079560939	-0.076910541	0.233629776	-0.091468815	-0.155215666	0.123525917	-0.147775052	0.28117466	-0.09031966	0.182148738	-0.730599121	0.470460925	0.265220446	-0.233792695	0.077482468	-0.228353858	-0.556757878	0.287299996	0.262148946	-0.327935627	0.32006187	-0.046306466	-0.555666413	0.049329185	0.170793638	-0.34890354	-0.088652673	-0.514031163	-0.409960175	-0.304774525	0.038446015	0.194469516	-0.31071044	0.125745937	0.096913667	0.210067977	-0.157576678	0.087313259	0.157201574	0.293514376	-0.292013569	-0.003654779	0.122578577	0.120226178	-0.060126908	-0.037584922	0.027180161	0.385192335	0.233269471	0.098398993	0.027015834	-0.273115398	0.006579484	-0.374968452	-0.183931685	0.038476546	-0.462021115	-0.213957792	-0.203367073	0.168154525	0.091417751	-0.065917316	0.431248359	0.398749573	0.242560286	0.464690042	0.149711783	-0.468321323	-0.484661117	0.013949765	-0.06412397	0.034684831	-0.259214686	0.273178756	0.208263476	0.12873175	-0.205297067	0.113000334	-0.268652867	-0.532893278	-0.315368592	-0.156079268	-0.321417104	0.17419138	0.036334268	-0.367093734	-0.371079037	0.026495211	-0.043718488
CDC6	-0.247862129	1.065170835	0.092068899	-0.179888545	0.286158102	0.24122468	-0.580539202	0.164901759	-0.901823866	0.806259575	0.643562887	-0.33188421	0.842067385	0.276535721	-0.365349348	0.312959819	-0.041396912	0.352287024	-1.174489179	0.175529069	0.009007558	1.128239164	-0.365701436	-0.375670621	0.190763265	-0.672811429	0.062378718	0.202296335	-0.813694503	-0.575475471	-0.091635044	-0.190187892	-0.440101354	0.523951033	-0.233517086	-0.222622243	0.515094829	0.095115502	0.442540229	0.908410747	0.101914582	-0.072894671	0.262990387	0.132240325	-0.522191111	-0.057065174	0.150899016	0.389545857	0.043454966	-0.403281796	-0.258665432	0.393024441	0.296693189	0.287708582	-0.322988082	-0.14557196	-0.498921508	0.006844576	-0.654545439	-0.701078184	0.050458307	-0.083559027	0.769780399	0.135070273	0.721691683	0.098343975	-0.666172254	-0.205775002	0.176224969	0.409899254	0.160615901	0.24396165	-0.274300258	-0.231715083	-0.152772679	0.149199739	0.136232911	-0.415529344	0.467702394	0.347300672	0.228192967	-0.107610402	-0.045008563	0.125002293	-0.908878619	-0.180004195	0.128458107	-0.237773384	-0.169540444	0.379431231	0.799564883	1.257422947	-0.047717994	0.243300691	0.398169534	0.393816801	0.137909969	0.272263845	0.170755764	-0.895564293
GNG11	0.142481427	0.416934359	0.045089199	0.335074756	0.046563728	-0.097529392	-0.613857702	0.459833207	0.113329486	0.790778694	-0.053098023	0.110005605	0.698719528	-0.06348289	0.139897905	0.415898658	0.721638009	-0.035776792	-0.511961802	0.127826803	0.508817183	0.146917906	-0.018733649	-0.12812251	-1.260545185	-1.002727734	-0.113437227	0.165392929	0.311436048	0.062447117	-1.005800313	0.177948666	-1.229148199	-0.413618894	-0.841978332	-0.16251703	-0.55743785	-0.271669232	0.288070937	0.42753717	-0.003767479	-1.131778443	-0.095189682	0.203383887	-1.374407878	-0.571733102	-1.292979127	0.183458556	0.165191795	-0.096340707	-0.638637883	0.203573713	-0.123336484	-0.174852375	-0.551677505	0.188218196	-0.904785612	-0.227251375	-0.129257602	-1.35061294	-0.253908059	0.014362613	0.940435614	-0.364764006	0.380228455	-0.103696174	-0.432007862	0.643519506	0.85564656	-0.518909929	-0.172240656	0.33399112	0.448952777	0.430772987	0.359472614	-0.58461433	0.121413806	0.13869342	0.16543016	-0.294538585	0.292018343	0.086263751	0.218915442	0.060133681	-1.436494545	0.167735411	0.148085419	0.927970259	0.096407254	-0.351416754	0.556926169	0.356983716	-0.156259043	-0.324961739	-0.317328927	-0.528228019	0.235441145	0.167099323	0.266876565	-0.971289734
NETO2	-0.251872111	-0.068152765	-0.513672804	0.393160678	0.24352941	-0.320261927	-1.012319783	0.049813339	-0.407878639	0.285710101	-1.169435856	-0.366700966	1.405510319	-0.855545077	-1.608712508	-1.118987121	-1.336084425	-0.312817354	-1.029650465	-0.835198343	0.116213598	-0.501332558	-0.648283408	0.351546417	0.310417503	-1.121463141	0.296675982	0.577686324	-0.211654684	-0.761726175	-0.530003494	0.465989515	0.429360063	0.780466813	0.565121622	0.413650058	0.095797902	0.101362069	0.943840672	1.013207286	0.656296717	1.224172605	-1.342054664	0.789433967	0.647589805	0.795414713	0.709513387	0.009695266	0.475554815	-0.019093679	-0.99634688	0.500307445	0.415996201	0.499527777	0.390105675	0.460845739	-1.070857678	0.706928259	-0.503427933	-0.373885469	-1.525078241	-0.366994089	0.37305788	0.720666742	1.117847473	0.126605332	-0.239529896	0.02534407	0.029244676	-0.129871819	-0.337892043	-0.491890694	-0.371886564	-0.272041818	0.427537429	-0.79761381	-0.531346558	-0.072906275	0.044774848	0.273601132	0.052045974	1.271899541	0.300374472	0.632531256	-0.700187598	-0.052964231	0.882207821	-0.032036416	-0.785212709	0.524518618	0.72240139	1.426319918	0.093548925	0.614554037	0.588542239	1.019506507	0.080730846	1.073023365	0.480395141	-0.67412186
TNS3	-1.060218769	-1.249467748	0.756325172	-0.375982013	-0.138735403	0.473501865	0.378928425	-0.325276944	-0.359277357	-1.145850976	1.259078841	0.32860078	-0.386205567	0.554982828	0.276191419	0.56404484	0.752282978	-0.673645058	-0.723497768	0.599977734	-0.528541983	-0.891860513	1.19230597	0.447590423	-0.475803161	-0.154392231	0.048214573	-0.659307188	0.590838499	0.252670735	0.31024081	0.010840049	0.343274285	-0.672692322	-0.066631157	-0.029258806	-0.82673048	-0.157362904	-0.363829332	0.108412261	0.201205273	0.355345587	0.478138827	-0.391562871	-0.347050536	-0.179284802	-0.379175935	-0.638495022	-0.527458139	-0.588680242	1.137016207	-0.578928198	0.246162404	-0.331656808	0.440236851	0.184588056	0.493242183	0.425939748	-0.250525684	-0.335435764	0.370266767	0.370296247	-0.923143974	-0.268103317	-0.464569039	-0.257156748	-0.756851403	-0.488331671	-0.003943396	0.447307093	0.237531829	0.515102221	0.007492434	-0.081126305	-0.047500642	0.365634446	-0.287670993	0.61023443	-0.068957598	-0.219921633	0.057457907	-0.207563365	-0.581198682	-0.190632748	-0.695014107	-0.055889915	-0.281642932	-0.4009824	1.214345301	0.318895546	0.150541045	0.024358451	-0.007755743	0.154606068	0.402074122	0.015056946	-0.140344306	-0.601829756	0.062012297	-0.035669482
PDIA4	0.002604498	0.529803267	0.088498517	-0.084773895	0.01112407	-0.137481296	-0.206416232	-0.055036439	0.030231655	0.503106354	-0.072497869	-0.083027762	0.243687252	-0.360272792	-0.115059244	-0.232470268	-0.193190397	-0.187734991	-0.119285212	-0.047793613	-0.132802657	-0.061907279	-0.36350471	0.034669851	0.47932634	-0.227788947	-0.10752856	0.288140177	-0.21737614	0.105367367	-0.233005074	-0.029548677	-0.09074017	0.461504649	0.5081215	-0.273237006	0.546600278	-0.20098869	0.278496119	0.572532587	-0.316997146	-0.078420072	-0.229808519	0.293085946	0.143615853	0.013464693	0.355089757	0.45906781	0.107640288	0.128686593	0.066933143	0.563707847	-0.246885142	0.177073818	-0.068945293	-0.27486352	-0.163712365	-0.143090178	-0.295397456	0.644109709	0.055661725	0.192267442	0.161076121	0.626641979	-0.030916642	-0.154504354	0.091464818	-0.230278838	0.316363202	-0.033722431	0.0753411	-0.102076221	-0.259874338	-0.129891255	-0.179618849	-0.026492162	-0.045064988	-0.355310035	-0.404324998	0.402446672	-0.024018153	0.096689152	0.258088551	0.131171192	-0.155555555	-0.054551956	0.076408868	0.392472097	0.05407118	0.106239446	0.157254393	0.596155454	-0.163716872	0.159470561	0.136976643	0.479517165	0.342294721	0.267143271	-0.013183126	-0.190727558
G6PD	-0.467399568	0.278382162	0.192658646	-0.226970833	0.183801613	0.149903023	-0.305452135	0.021677923	-0.289800497	-0.15083074	0.136883997	-0.275515498	0.173306713	0.018003934	-0.16224389	0.397396176	0.038821936	0.228456321	-0.913498016	0.07068077	-0.302862779	0.455490675	-0.119643644	0.107363545	0.072400279	0.137650867	0.190440382	0.010420889	-0.256556269	-0.144212803	0.416131383	-0.072461982	0.208302693	0.215660582	0.021128728	-0.216089352	-0.096102527	0.11137816	0.169382087	0.22496444	0.327085206	0.078720389	0.159393463	-0.135945408	-0.051106211	-0.127193177	0.025757417	0.075828082	-0.137947266	-0.295556702	-0.127828464	0.078348797	-0.124584866	0.024416738	0.191099684	0.245632627	-0.083171838	0.564868856	-0.508307879	-0.182652471	0.158071378	0.130786421	0.090308132	-0.023179749	0.230366496	0.060917439	-0.630938898	0.128786863	0.078688792	0.274570229	-0.055238576	0.479868158	-0.17305483	-0.232893266	-0.164064201	0.051308816	-0.253239455	-0.042708904	0.347978787	0.098893154	0.090833064	-0.139847386	-0.106986999	0.123446757	-0.719498062	-0.499490825	0.031055356	0.230695671	0.445767351	0.405207189	0.628534591	0.232852189	0.335520426	0.270271023	0.232875043	0.235867985	0.319645807	-0.072657492	-0.000394176	-0.013031896
PTGR1	0.264509829	0.884888707	-0.175639754	-0.003558701	0.286850476	0.024802287	-0.654432279	0.181452539	-0.466049639	0.219208299	-0.044969702	-0.270905585	0.380094737	-0.01523332	-0.013825508	0.601940507	-0.173519604	-1.832074689	-0.405955586	-0.051717034	0.393673197	0.432389435	-0.125118033	-0.046992357	-0.161296636	0.166807949	0.240176607	0.056677955	0.45252719	0.055087481	-0.319461351	0.384137716	-0.011330649	-0.12828995	-0.061581577	0.120142526	0.005095819	0.009076209	0.251822403	0.453010361	0.235026531	-0.492559133	0.180696644	0.30110813	-0.578385956	0.09295915	-0.185309178	0.284300846	-0.123147515	0.150529625	-0.40141092	0.188877972	0.206683916	-0.213329601	0.110305598	0.158422974	-0.31853117	-0.019145109	-0.114523634	0.323286382	0.408155562	-0.103605483	0.40676531	-0.315450165	0.347404225	0.108586155	-0.0478205	0.55562817	-0.327943299	0.263154795	-0.332023193	-0.028491413	-0.112706877	-0.099903298	0.176139988	-0.025232711	-0.244820887	-0.015890142	0.185582612	-0.317802634	0.127167241	0.179558559	0.072810868	-0.205685187	-0.38244024	0.011014561	-0.170388331	-0.371722323	0.182187703	0.030642015	0.288309219	0.327059479	0.01420356	0.533572792	-0.096713229	-0.019970666	-0.192609027	-0.090072202	0.008519288	-0.593123681
NLRP10	1.059984172	0.113870256	0.669034059	0.510774353	0.605350479	0.446597364	0.079009771	0.340212351	0.111504269	0.200083449	0.470975746	0.336196718	1.1011979	-0.291238599	0.340194616	-0.045031355	0.140825623	1.574103154	0.606198048	0.557792642	0.817581642	-0.260252477	0.091825855	0.510767209	-0.758154311	-0.524577919	0.101707953	-0.169752256	-0.431000994	0.278373991	-0.459986769	0.177401241	-0.722423835	-0.186546118	-0.900061086	-0.186997018	-0.482678568	-0.288625956	-0.399158849	0.097233496	0.197387484	-0.256953269	0.149084963	0.001043254	-0.655323216	-0.450357872	-0.56226113	0.00297464	-0.475921528	0.294732547	0.305776811	-0.326352983	0.366659297	0.278517516	-0.429751544	-0.035315512	-0.290372659	-0.108776206	0.658914323	-0.146499222	0.429285277	-0.947867451	-0.299238963	-0.913192382	-0.240677254	0.084883614	0.420121295	0.017213861	-0.266394422	-0.484410059	0.551520648	0.832754281	0.003305887	0.415755338	0.856378852	0.097931364	0.364222116	-0.220310362	-0.360218805	-0.10804992	0.87644389	-0.381479049	-0.090858559	0.109188952	-0.069282444	0.002177502	0.1778254	-0.299214557	0.292932062	-0.291816083	0.315777902	-0.153002854	-0.098055118	-0.100172388	-1.042789367	-0.458394544	-0.492193708	-0.218518519	-0.317537857	-0.336398275
SLC6A9	-0.423649046	-0.737188929	0.333551166	-0.136005745	-0.14820575	0.261104382	0.129646706	-0.009162217	-0.014757629	-1.351485161	0.226150409	0.141236393	-0.585008114	0.239957615	0.380686715	0.168610023	0.236214275	-0.142812743	-0.316420676	0.188671228	-0.227648464	0.158450925	0.376960876	0.228601256	0.141420346	0.209939178	0.235643111	-0.442796809	0.290533229	0.260067925	0.152777512	-0.041453978	0.496436431	-0.272509497	0.006006813	0.120212532	-0.082051685	-0.145829073	-0.298895388	-0.443418051	0.021637303	0.370362216	0.415031935	-0.342469342	0.126070019	0.047302487	0.280411044	-0.24296432	-0.222178716	-0.140566097	0.481756745	-0.394054256	-0.100804118	0.045630361	0.192459139	0.162266242	0.15551541	0.222678779	-0.049219733	0.013150167	0.260084772	-0.040019776	-0.499749954	-0.020182737	-0.132377113	0.110361981	-0.052168443	-0.388561564	-0.458311865	0.275991354	0.119983108	0.410496774	0.016718835	-0.013154673	0.068657515	0.136280216	0.074685016	0.119470089	0.02093579	-0.387216881	0.007394924	0.121113434	-0.183959251	0.028923888	-0.01841888	-0.077992376	-0.146481811	-0.40973249	0.568752025	0.292935143	0.205869694	-0.101345676	-0.018343407	0.060944515	0.195051961	0.175273364	-0.005475658	-0.350596842	-0.209812992	0.107640057
SNORA65	-0.014525848	-0.324129189	0.010646059	0.059758141	-0.417591629	0.062679494	0.146811443	-0.093023687	0.029699466	-0.365849813	0.078323343	0.077858576	-0.826962341	0.048343003	0.05421101	0.369535866	0.478656927	0.024526039	0.110990165	0.150802383	-0.105141067	-0.221171665	0.915871142	0.761262944	-0.146495332	0.072534969	-0.281761665	-0.356975209	0.029492796	0.497487584	-0.504718896	-0.254059544	0.076976396	-0.327077866	-0.13337349	0.317283348	-0.71575437	-0.31683043	-0.546325216	-0.176848669	0.219375219	-0.112924159	0.402128796	-0.249372123	-0.183360861	-0.222643654	-0.58910908	-0.473867072	-0.238197631	-0.123131993	0.162056701	-0.085546029	0.054775383	-0.065563142	-0.122030435	0.098598396	0.319754621	-0.246551699	0.577672645	0.285116749	0.128139901	0.024322323	-0.203066667	-0.107876425	-0.334947011	0.161667169	0.12892026	0.255820416	-0.229442843	-0.125724125	0.682985127	0.164184811	0.070743729	0.994060305	0.461935738	-0.267325956	-0.132902657	-0.009103621	-0.267883038	-0.880442945	-0.014482276	-0.158019528	-0.142491409	0.415205819	0.544401314	0.430378174	-0.09781552	-0.176559144	0.450439703	0.009263244	-0.197987393	-0.542413198	0.013867606	-0.083385522	-0.041461769	0.014805519	-0.353578607	-0.280237728	-0.063395349	-0.074037567
LAPTM4A	-0.044560241	-0.102423063	0.131274616	-0.070872504	0.026368987	0.132226257	0.020984109	-0.036757167	-0.022222122	-0.047921004	0.138485053	-0.074703056	0.147154709	0.409515158	0.250545222	0.202535066	0.439329463	-0.051985486	0.140439248	0.01539589	0.073264701	-0.031423071	0.239769164	-0.110598122	-0.052162041	0.102440121	-0.118584049	-0.122581489	0.123572216	0.052318293	-0.153976311	-0.075445564	-0.142916888	-0.125888479	-0.149986936	-0.103351005	-0.249856941	-0.135136424	-0.006638542	-0.058896198	0.001024657	-0.122008522	0.169669947	0.013005862	-0.209630567	0.003151023	-0.282388643	-0.011229752	-0.012841029	0.1938544	0.030928981	-0.064282258	0.178953845	0.033515987	-0.178811846	0.03909446	-0.041097002	0.011816859	-0.095409103	0.001291872	0.237309572	0.014895708	0.08904231	-0.116368928	0.027040125	-0.034893064	-0.264256666	-0.020436345	-0.155193664	0.106308377	0.043595221	-0.036040875	0.028424295	0.113722417	0.00889951	0.083816891	0.13210823	0.095345419	0.175966802	-0.161956872	-0.061231856	-0.044779218	-0.269906429	-0.023284526	-0.338202569	-0.066579714	-0.001809066	-0.186457429	0.194220603	-0.176590644	-0.061188066	-0.077009274	-0.162143357	-0.169403484	-0.091633406	-0.04689281	-0.11238666	-0.101514701	0.014198245	-0.16899432
PRELP	-0.301957478	0.669521003	0.613104257	-0.620228731	0.314528906	0.466634036	0.284733185	0.004598051	-0.520613942	-0.873424399	0.970677261	-0.149085403	-0.143578742	0.9948617	1.919091346	1.336676348	0.881501047	0.8162672	-0.72381864	0.283802139	-0.007352619	1.590568012	0.736763197	0.006078769	-0.416421518	-0.023755544	-0.594105964	-0.369222092	0.373516041	0.12353897	0.855043172	-0.46520932	-0.28376724	-0.391787085	-1.062116281	-0.297005765	-0.446980454	-0.274555397	-0.36183714	-0.447181514	0.761264169	-0.340240803	0.837340472	-0.411086905	-0.55229078	-0.802065236	-0.81004448	-0.263096078	-0.853318755	-0.505638738	0.083726786	-0.132373064	-0.195980225	-0.839496679	-0.209435965	0.067116924	-0.007906414	0.156788488	-0.682146517	-0.702510978	0.543485791	0.076335348	-0.213538307	-0.701462728	0.089869101	-0.600133423	0.219056891	0.185854683	0.181471595	1.491147213	0.082506303	0.417742054	0.337075328	-0.029913322	-0.075680015	0.770536629	0.878541181	0.071194859	1.068643817	-0.56523156	0.304595243	-0.840915325	-0.488671633	-0.379615614	-1.126392131	-0.326036779	-0.247177175	-0.385247631	1.216254752	-0.30804605	0.247658812	-0.050282818	0.295180485	-0.158285657	-0.581755603	-0.444582409	-0.174726674	-1.24860137	-0.305514659	-0.194345248
LAPTM4B	-0.068674455	0.226531335	-0.118101812	-0.039999286	-0.109801812	-0.23871306	0.045977044	-0.069822151	-0.112436964	0.109412688	-0.611236111	-0.298782748	0.058276243	-0.137833443	-0.229451172	-0.571099053	-0.258608957	-0.186080221	-0.264057214	-0.88568528	-0.085218182	-0.341485244	-0.001198732	-0.134281292	0.507130281	0.019263978	-0.046914232	0.001369032	0.103418645	0.003787476	-0.247947714	-0.104622151	-0.008113448	0.381938666	0.428923025	0.13083122	0.053442902	-0.25382801	0.08589144	0.288056566	0.156692862	0.412469354	-0.111048745	0.206610902	0.252191881	0.405951545	0.34610654	0.28185406	0.189537413	0.442956697	-0.281653164	0.18399227	-0.08582875	0.290653738	0.047857503	0.143074064	-0.554387861	-0.391642058	0.168986571	0.568130121	-0.176290574	0.055117757	-0.152952122	0.412942396	-0.031897591	0.218295349	-0.08870237	0.389572899	-0.31145371	0.038889882	-0.106223686	-0.113869197	-0.201089089	-0.065475792	-0.056792458	-0.194870672	0.05359975	0.017087077	-0.439790564	0.168413388	-0.488799606	0.218826385	0.11729837	0.222253177	0.205424473	-0.140830806	0.16083213	0.101803396	-0.095492476	-0.17156436	-0.344908326	0.239385486	-0.07016084	0.014741176	0.322867143	0.296865589	0.11513249	0.046375535	-0.047577732	-0.312539284
5-Sep	-0.053327749	-1.122559741	0.418822137	0.057343275	-0.731448705	0.000605999	0.753583886	-0.027574849	0.603262306	-1.345307825	0.501804764	0.158361683	-1.072179556	0.240455966	0.419495672	-0.286044195	0.247935376	-0.818093853	-0.089125294	0.055943978	0.126256241	-0.698299467	0.672558591	0.738586321	-0.546815366	-0.376629209	-0.070330238	-0.832722293	0.501196648	0.468314922	-0.698662718	0.323363046	0.203640121	-0.702294886	0.273560365	0.419652539	-0.858759948	-0.457432637	-0.647950755	-0.569851368	-0.675063268	0.156605219	0.052010832	-1.113881271	0.178028884	0.478424817	0.036458803	-0.55808364	0.505749092	0.105068152	0.80613252	-0.654500957	-0.007404362	-0.268317238	0.228686996	0.327689577	-0.184129895	-0.376523428	0.334801914	0.299465424	0.278408726	0.467066665	-0.769699744	0.077956734	-0.659734661	0.222754025	0.255207328	-0.764755718	-0.461146341	-0.226128371	0.15567719	0.099036755	0.117131287	-0.08203487	0.713719468	0.094747463	0.376737799	0.567412555	-0.360073154	-1.220658235	0.109687094	-0.2146905	0.246473826	0.04403994	0.320355894	0.128839419	0.300226171	-0.004150482	0.575290272	-0.257924775	-0.694621628	-0.757472496	-0.303558453	-0.593552427	0.675077555	-0.700679582	0.153249353	-0.33376408	0.162051191	-0.588753724
TRIO	0.257028239	-0.120104583	-0.312769448	0.211431221	0.081641967	-0.370405566	-0.300338584	0.137128202	-0.060059194	0.543406817	-0.496198772	0.131849779	0.726769044	-0.529089055	-0.306330465	-0.456932067	-0.534032213	0.20903198	0.462755022	-0.120116073	0.050171287	-0.201463189	-0.144020863	-0.090456329	0.166554798	-0.08761456	0.092474232	0.034077705	-0.082387425	0.066594302	-0.146687145	0.070813726	0.061288499	0.419524611	0.157602132	0.078993625	0.098528338	-0.151427714	0.260550143	0.206586586	-0.157703549	0.009144208	-0.398458983	0.259755646	0.242244319	0.110883879	-0.032324881	0.303166128	0.126607849	0.078263482	-0.201047825	0.322309708	-0.114915007	0.225802741	0.069007893	-0.040183989	-0.587819414	-0.029274865	0.071897808	0.067729154	-0.415283683	0.151965258	0.137530065	0.247139477	0.216613306	0.253323079	0.046640683	0.083266022	-0.121720819	-0.473598758	0.079437849	-0.261098011	-0.143105577	-0.046682846	0.023449991	-0.285107722	0.243790233	-0.044832204	-0.381641863	0.083438447	-0.270961264	0.18554447	0.062785047	0.480553427	0.272489413	0.154427642	0.267843322	0.391295999	-0.360617833	0.13279428	-0.067451451	-0.103067324	-0.15974852	-0.137244826	0.218966016	0.046957887	-0.001464703	0.255835073	0.054958722	-0.081824952
